signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
IEMG_MeanReversion_D1_30,IEMG,MeanReversion_D1,2025-07-25T00:00:00-04:00,2025-07-28 04:00:00+00:00,61.255,61.23,61.305,2025-07-28 04:00:00+00:00,61.23,SL hit,loss,-1.0,1.0,61.255,0.025,-0.647633
SMH_PrevDayBreakout_D1_31,SMH,PrevDayBreakout_D1,2025-07-28T00:00:00-04:00,2025-07-29 04:00:00+00:00,293.69,285.2,310.67,2025-08-01 04:00:00+00:00,285.2,SL hit,loss,-1.0,1.0,293.69,8.49,0.272358
SMH_PrevDayBreakout_D1_32,SMH,PrevDayBreakout_D1,2025-07-29T00:00:00-04:00,2025-07-30 04:00:00+00:00,294.62,289.37,305.12,2025-07-31 04:00:00+00:00,289.37,SL hit,loss,-1.0,1.0,294.62,5.25,0.272358
XLV_MeanReversion_D1_32,XLV,MeanReversion_D1,2025-07-29T00:00:00-04:00,2025-07-30 04:00:00+00:00,134.63,133.03,137.83,2025-07-31 04:00:00+00:00,133.03,SL hit,loss,-1.0,1.0,134.63,1.6,0.056013
VTV_MeanReversion_D1_33,VTV,MeanReversion_D1,2025-07-30T00:00:00-04:00,2025-07-31 04:00:00+00:00,178.29,177.865,179.14,2025-07-31 04:00:00+00:00,177.865,SL hit,loss,-1.0,1.0,178.29,0.425,1.4
IWD_MeanReversion_D1_33,IWD,MeanReversion_D1,2025-07-30T00:00:00-04:00,2025-07-31 04:00:00+00:00,196.735,196.21,197.785,2025-07-31 04:00:00+00:00,196.21,SL hit,loss,-1.0,1.0,196.735,0.525,0.8
XLV_MeanReversion_D1_34,XLV,MeanReversion_D1,2025-07-31T00:00:00-04:00,2025-08-01 04:00:00+00:00,130.655,129.99,131.985,2025-08-01 04:00:00+00:00,129.99,SL hit,loss,-1.0,1.0,130.655,0.665,-0.061322
VTV_MeanReversion_D1_35,VTV,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,176.21,174.41,179.81,2025-08-08 04:00:00+00:00,177.92,time stop win,win,0.95,1.0,176.21,1.8,1.0
IWD_MeanReversion_D1_35,IWD,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,193.74,191.81,197.6,2025-08-08 04:00:00+00:00,195.56,time stop win,win,0.943,1.0,193.74,1.93,0.5
QQQ_MeanReversion_D1_35,QQQ,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,559.11,551.73,573.87,2025-08-08 04:00:00+00:00,573.87,TP hit,win,2.0,1.0,559.11,7.38,0.295567
EEM_PrevDayBreakout_D1_39,EEM,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,49.33,48.8,50.39,2025-08-13 04:00:00+00:00,50.39,TP hit,win,2.0,1.0,49.33,0.53,0.842642
IEMG_PrevDayBreakout_D1_39,IEMG,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,61.305,60.7,62.515,2025-08-13 04:00:00+00:00,62.515,TP hit,win,2.0,1.0,61.305,0.605,0.668292
EEM_TwoDayBreakout_D1_39,EEM,TwoDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,49.33,48.74,50.51,2025-08-13 04:00:00+00:00,50.51,TP hit,win,2.0,1.0,49.33,0.59,0.665745
EEM_PrevDayBreakout_D1_42,EEM,PrevDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,50.45,49.24,52.87,2025-08-19 04:00:00+00:00,49.805,time stop loss,loss,-0.5331,1.0,50.45,1.21,0.805469
XAR_TwoDayBreakout_D1_42,XAR,TwoDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,220.675,214.57,232.885,2025-08-15 04:00:00+00:00,214.57,SL hit,loss,-1.0,1.0,220.675,6.105,0.747429
IEMG_PrevDayBreakout_D1_42,IEMG,PrevDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,62.65,61.2,65.55,2025-08-19 04:00:00+00:00,62.0,time stop loss,loss,-0.4483,1.0,62.65,1.45,0.73748
IEMG_MeanReversion_D1_44,IEMG,MeanReversion_D1,2025-08-14T00:00:00-04:00,2025-08-15 04:00:00+00:00,62.19,61.805,62.96,2025-08-20 04:00:00+00:00,61.805,SL hit,loss,-1.0,1.0,62.19,0.385,-0.148986
EEM_PrevDayBreakout_D1_46,EEM,PrevDayBreakout_D1,2025-08-18T00:00:00-04:00,2025-08-19 04:00:00+00:00,50.1,49.89,50.52,2025-08-19 04:00:00+00:00,49.89,SL hit,loss,-1.0,1.0,50.1,0.21,0.901947
IEMG_PrevDayBreakout_D1_46,IEMG,PrevDayBreakout_D1,2025-08-18T00:00:00-04:00,2025-08-19 04:00:00+00:00,62.28,62.04,62.76,2025-08-19 04:00:00+00:00,62.04,SL hit,loss,-1.0,1.0,62.28,0.24,0.828318
XLI_TwoDayBreakout_D1_47,XLI,TwoDayBreakout_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,151.16,150.3,152.88,2025-08-20 04:00:00+00:00,150.3,SL hit,loss,-1.0,1.0,151.16,0.86,0.410208
QQQ_MeanReversion_D1_47,QQQ,MeanReversion_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,568.31,568.26,568.41,2025-08-20 04:00:00+00:00,568.26,SL hit,loss,-1.0,1.0,568.31,0.05,0.346675
XLU_PrevDayBreakout_D1_47,XLU,PrevDayBreakout_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,86.23,85.135,88.42,2025-08-25 04:00:00+00:00,85.135,SL hit,loss,-1.0,1.0,86.23,1.095,0.166867
