signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
EEM_PrevDayBreakout_D1_1,EEM,PrevDayBreakout_D1,2025-06-04T00:00:00-04:00,2025-06-05 04:00:00+00:00,46.925,45.76,49.255,2025-06-11 04:00:00+00:00,47.81,time stop win,win,0.7597,1.0,46.925,1.165,0.0
EEM_PrevDayBreakout_D1_5,EEM,PrevDayBreakout_D1,2025-06-10T00:00:00-04:00,2025-06-11 04:00:00+00:00,47.83,47.115,49.26,2025-06-13 04:00:00+00:00,47.115,SL hit,loss,-1.0,1.0,47.83,0.715,0.0
XLP_TwoDayBreakout_D1_7,XLP,TwoDayBreakout_D1,2025-06-12T00:00:00-04:00,2025-06-13 04:00:00+00:00,81.755,81.205,82.855,2025-06-13 04:00:00+00:00,81.205,SL hit,loss,-1.0,1.0,81.755,0.55,0.0
IWD_MeanReversion_D1_8,IWD,MeanReversion_D1,2025-06-13T00:00:00-04:00,2025-06-16 04:00:00+00:00,190.405,189.41,192.395,2025-06-17 04:00:00+00:00,189.41,SL hit,loss,-1.0,1.0,190.405,0.995,0.5789
SMH_PrevDayBreakout_D1_9,SMH,PrevDayBreakout_D1,2025-06-16T00:00:00-04:00,2025-06-17 04:00:00+00:00,262.08,256.2,273.84,2025-06-24 04:00:00+00:00,271.58,time stop win,win,1.6156,1.0,262.08,5.88,0.7099
XLV_MeanReversion_D1_13,XLV,MeanReversion_D1,2025-06-23T00:00:00-04:00,2025-06-24 04:00:00+00:00,132.53,130.99,135.61,2025-06-30 04:00:00+00:00,134.76,time stop win,win,1.4481,1.0,132.53,1.54,0.0
XAR_TwoDayBreakout_D1_17,XAR,TwoDayBreakout_D1,2025-06-27T00:00:00-04:00,2025-06-30 04:00:00+00:00,211.08,201.44,230.36,2025-07-07 04:00:00+00:00,209.49,time stop loss,loss,-0.1649,1.0,211.08,9.64,1.07146
KRE_PrevDayBreakout_D1_21,KRE,PrevDayBreakout_D1,2025-07-03T00:00:00-04:00,2025-07-07 04:00:00+00:00,62.84,61.28,65.96,2025-07-11 04:00:00+00:00,62.9,time stop win,win,0.0385,1.0,62.84,1.56,0.637638
XAR_TwoDayBreakout_D1_25,XAR,TwoDayBreakout_D1,2025-07-10T00:00:00-04:00,2025-07-11 04:00:00+00:00,211.395,205.71,222.765,2025-07-17 04:00:00+00:00,222.765,TP hit,win,2.0,1.0,211.395,5.685,0.641537
XAR_TwoDayBreakout_D1_29,XAR,TwoDayBreakout_D1,2025-07-16T00:00:00-04:00,2025-07-17 04:00:00+00:00,219.47,211.635,235.14,2025-07-23 04:00:00+00:00,221.06,time stop win,win,0.2029,1.0,219.47,7.835,0.731667
XME_PrevDayBreakout_D1_33,XME,PrevDayBreakout_D1,2025-07-22T00:00:00-04:00,2025-07-23 04:00:00+00:00,78.54,75.89,83.84,2025-07-28 04:00:00+00:00,75.89,SL hit,loss,-1.0,1.0,78.54,2.65,0.549045
XLI_TwoDayBreakout_D1_36,XLI,TwoDayBreakout_D1,2025-07-25T00:00:00-04:00,2025-07-28 04:00:00+00:00,154.92,152.105,160.55,2025-07-30 04:00:00+00:00,152.105,SL hit,loss,-1.0,1.0,154.92,2.815,0.556673
SMH_PrevDayBreakout_D1_38,SMH,PrevDayBreakout_D1,2025-07-29T00:00:00-04:00,2025-07-30 04:00:00+00:00,294.62,289.37,305.12,2025-07-31 04:00:00+00:00,289.37,SL hit,loss,-1.0,1.0,294.62,5.25,0.300187
VTV_MeanReversion_D1_39,VTV,MeanReversion_D1,2025-07-30T00:00:00-04:00,2025-07-31 04:00:00+00:00,178.29,177.865,179.14,2025-07-31 04:00:00+00:00,177.865,SL hit,loss,-1.0,1.0,178.29,0.425,1.344383
XLV_MeanReversion_D1_40,XLV,MeanReversion_D1,2025-07-31T00:00:00-04:00,2025-08-01 04:00:00+00:00,130.655,129.99,131.985,2025-08-01 04:00:00+00:00,129.99,SL hit,loss,-1.0,1.0,130.655,0.665,0.14481
VTV_MeanReversion_D1_41,VTV,MeanReversion_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,176.21,174.41,179.81,2025-08-08 04:00:00+00:00,177.92,time stop win,win,0.95,1.0,176.21,1.8,1.009471
EEM_PrevDayBreakout_D1_45,EEM,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,49.33,48.8,50.39,2025-08-13 04:00:00+00:00,50.39,TP hit,win,2.0,1.0,49.33,0.53,0.617259
XAR_TwoDayBreakout_D1_48,XAR,TwoDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,220.675,214.57,232.885,2025-08-15 04:00:00+00:00,214.57,SL hit,loss,-1.0,1.0,220.675,6.105,0.613831
IEMG_MeanReversion_D1_50,IEMG,MeanReversion_D1,2025-08-14T00:00:00-04:00,2025-08-15 04:00:00+00:00,62.19,61.805,62.96,2025-08-20 04:00:00+00:00,61.805,SL hit,loss,-1.0,1.0,62.19,0.385,-0.148986
QQQ_MeanReversion_D1_53,QQQ,MeanReversion_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,568.31,568.26,568.41,2025-08-20 04:00:00+00:00,568.26,SL hit,loss,-1.0,1.0,568.31,0.05,0.364944
