signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
EEM_MeanReversion_D1_1,EEM,MeanReversion_D1,2025-05-28T00:00:00-04:00,2025-05-29 04:00:00+00:00,46.32,45.87,47.22,2025-05-30 04:00:00+00:00,45.87,SL hit,loss,-1.0,1.0,46.32,0.45,0.0
XBI_TwoDayBreakout_D1_2,XBI,TwoDayBreakout_D1,2025-05-29T00:00:00-04:00,2025-05-30 04:00:00+00:00,79.79,78.7,81.97,2025-05-30 04:00:00+00:00,78.7,SL hit,loss,-1.0,1.0,79.79,1.09,0.0
XLP_TwoDayBreakout_D1_3,XLP,TwoDayBreakout_D1,2025-05-30T00:00:00-04:00,2025-06-02 04:00:00+00:00,82.615,81.41,85.025,2025-06-05 04:00:00+00:00,81.41,SL hit,loss,-1.0,1.0,82.615,1.205,0.0
EEM_PrevDayBreakout_D1_6,EEM,PrevDayBreakout_D1,2025-06-04T00:00:00-04:00,2025-06-05 04:00:00+00:00,46.925,45.76,49.255,2025-06-11 04:00:00+00:00,47.81,time stop win,win,0.7597,1.0,46.925,1.165,0.0
EEM_PrevDayBreakout_D1_10,EEM,PrevDayBreakout_D1,2025-06-10T00:00:00-04:00,2025-06-11 04:00:00+00:00,47.83,47.115,49.26,2025-06-13 04:00:00+00:00,47.115,SL hit,loss,-1.0,1.0,47.83,0.715,1.69655
XLV_PrevDayBreakout_D1_12,XLV,PrevDayBreakout_D1,2025-06-12T00:00:00-04:00,2025-06-13 04:00:00+00:00,136.055,135.345,137.475,2025-06-16 04:00:00+00:00,135.345,SL hit,loss,-1.0,1.0,136.055,0.71,0.9721
IWD_MeanReversion_D1_13,IWD,MeanReversion_D1,2025-06-13T00:00:00-04:00,2025-06-16 04:00:00+00:00,190.405,189.41,192.395,2025-06-17 04:00:00+00:00,189.41,SL hit,loss,-1.0,1.0,190.405,0.995,0.5789
SMH_PrevDayBreakout_D1_14,SMH,PrevDayBreakout_D1,2025-06-16T00:00:00-04:00,2025-06-17 04:00:00+00:00,262.08,256.2,273.84,2025-06-24 04:00:00+00:00,271.58,time stop win,win,1.6156,1.0,262.08,5.88,1.10075
XAR_TwoDayBreakout_D1_18,XAR,TwoDayBreakout_D1,2025-06-23T00:00:00-04:00,2025-06-24 04:00:00+00:00,200.39,196.8,207.57,2025-06-27 04:00:00+00:00,207.57,TP hit,win,2.0,1.0,200.39,3.59,0.126175
SMH_PrevDayBreakout_D1_21,SMH,PrevDayBreakout_D1,2025-06-26T00:00:00-04:00,2025-06-27 04:00:00+00:00,277.89,272.69,288.29,2025-07-01 04:00:00+00:00,272.69,SL hit,loss,-1.0,1.0,277.89,5.2,0.972217
XAR_TwoDayBreakout_D1_23,XAR,TwoDayBreakout_D1,2025-06-30T00:00:00-04:00,2025-07-01 04:00:00+00:00,208.995,202.42,222.145,2025-07-08 04:00:00+00:00,208.155,time stop loss,loss,-0.1278,1.0,208.995,6.575,0.929243
VTV_MeanReversion_D1_27,VTV,MeanReversion_D1,2025-07-07T00:00:00-04:00,2025-07-08 04:00:00+00:00,177.88,177.73,178.18,2025-07-08 04:00:00+00:00,178.18,TP hit,win,2.0,1.0,177.88,0.15,1.688767
