signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
IWM_PrevDayBreakout_D1_150,IWM,PrevDayBreakout_D1,2026-01-07 05:00:00+00:00,2026-01-13 05:00:00+00:00,256.345,249.58,0.7406,-0.19316,no_slot,3,745.255,13.2,256.345,6.765
XAR_TwoDayBreakout_D1_150,XAR,TwoDayBreakout_D1,2026-01-07 05:00:00+00:00,2026-01-13 05:00:00+00:00,266.005,246.015,0.7771,-0.196415,no_slot,3,745.255,13.2,266.005,19.99
XLI_MeanReversion_D1_151,XLI,MeanReversion_D1,2026-01-08 05:00:00+00:00,2026-01-09 05:00:00+00:00,159.895,158.875,2.0,0.421265,no_slot,3,745.255,13.2,159.895,1.02
VTV_MeanReversion_D1_151,VTV,MeanReversion_D1,2026-01-08 05:00:00+00:00,2026-01-08 05:00:00+00:00,194.0,193.83,2.0,0.270975,no_slot,3,745.255,13.2,194.0,0.17
XLV_PrevDayBreakout_D1_151,XLV,PrevDayBreakout_D1,2026-01-08 05:00:00+00:00,2026-01-14 05:00:00+00:00,159.235,155.355,-0.3518,0.25562,no_slot,3,745.255,13.2,159.235,3.88
XBI_TwoDayBreakout_D1_151,XBI,TwoDayBreakout_D1,2026-01-08 05:00:00+00:00,2026-01-14 05:00:00+00:00,124.89,118.315,0.2981,0.23545,no_slot,3,745.255,13.2,124.89,6.575
IWD_MeanReversion_D1_151,IWD,MeanReversion_D1,2026-01-08 05:00:00+00:00,2026-01-08 05:00:00+00:00,214.23,214.18,2.0,0.180035,no_slot,3,745.255,13.2,214.23,0.05
IWM_PrevDayBreakout_D1_152,IWM,PrevDayBreakout_D1,2026-01-09 05:00:00+00:00,2026-01-15 05:00:00+00:00,259.54,253.985,1.0693,-0.10341,no_slot,3,847.995,6.33,259.54,5.555
XAR_TwoDayBreakout_D1_152,XAR,TwoDayBreakout_D1,2026-01-09 05:00:00+00:00,2026-01-15 05:00:00+00:00,271.745,260.48,1.5655,-0.196415,no_slot,3,847.995,6.33,271.745,11.265
XLP_TwoDayBreakout_D1_152,XLP,TwoDayBreakout_D1,2026-01-09 05:00:00+00:00,2026-01-15 05:00:00+00:00,78.645,76.61,1.8256,-0.294555,no_slot,3,847.995,6.33,78.645,2.035
EEM_PrevDayBreakout_D1_153,EEM,PrevDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,57.24,56.625,1.0081,0.439035,no_slot,3,295.78,2.84,57.24,0.615
XME_PrevDayBreakout_D1_153,XME,PrevDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,118.955,111.72,0.7208,0.38649,no_slot,3,295.78,2.84,118.955,7.235
XME_TwoDayBreakout_D1_153,XME,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,118.955,111.72,0.7208,0.368245,no_slot,3,295.78,2.84,118.955,7.235
EEM_TwoDayBreakout_D1_153,EEM,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,57.24,56.625,1.0081,0.355155,no_slot,3,295.78,2.84,57.24,0.615
IEMG_TwoDayBreakout_D1_153,IEMG,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,70.15,69.46,1.1159,0.349015,no_slot,3,295.78,2.84,70.15,0.69
SMH_PrevDayBreakout_D1_153,SMH,PrevDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,386.51,375.99,1.3241,0.23089,no_slot,3,295.78,2.84,386.51,10.52
SMH_TwoDayBreakout_D1_153,SMH,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,386.51,375.99,1.3241,0.144005,no_slot,3,295.78,2.84,386.51,10.52
XLU_PrevDayBreakout_D1_153,XLU,PrevDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-15 05:00:00+00:00,42.365,41.82,2.0,-0.01175,no_slot,3,295.78,2.84,42.365,0.545
IWM_PrevDayBreakout_D1_153,IWM,PrevDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,259.23,254.45,1.364,-0.10341,no_slot,3,295.78,2.84,259.23,4.78
XAR_TwoDayBreakout_D1_153,XAR,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,278.225,262.5,0.9409,-0.123545,no_slot,3,295.78,2.84,278.225,15.725
XLP_TwoDayBreakout_D1_153,XLP,TwoDayBreakout_D1,2026-01-12 05:00:00+00:00,2026-01-16 05:00:00+00:00,79.58,76.55,0.8449,-0.294555,no_slot,3,295.78,2.84,79.58,3.03
EEM_PrevDayBreakout_D1_154,EEM,PrevDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,57.755,56.73,-0.4049,0.36624,no_slot,3,262.465,8.555,57.755,1.025
XME_TwoDayBreakout_D1_154,XME,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,121.59,111.72,0.4255,0.349125,no_slot,3,262.465,8.555,121.59,9.87
EEM_TwoDayBreakout_D1_154,EEM,TwoDayBreakout_D1,2026-01-13 05:00:00+00:00,2026-01-20 05:00:00+00:00,57.755,56.625,-0.3673,0.33476,no_slot,3,262.465,8.555,57.755,1.13
