signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
EEM_PrevDayBreakout_D1_49,EEM,PrevDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,50.545,49.54,-0.6915,0.610894,no_slot,1,62.805,1.145,50.545,1.005
EEM_TwoDayBreakout_D1_49,EEM,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,50.545,49.45,-0.6347,0.562129,no_slot,1,62.805,1.145,50.545,1.095
IEMG_TwoDayBreakout_D1_49,IEMG,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,62.805,61.53,-0.5647,0.532276,no_slot,1,62.805,1.145,62.805,1.275
XAR_TwoDayBreakout_D1_49,XAR,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,217.32,208.99,0.024,0.529,no_slot,1,62.805,1.145,217.32,8.33
XME_PrevDayBreakout_D1_49,XME,PrevDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,80.33,76.59,0.5267,0.449542,no_slot,1,62.805,1.145,80.33,3.74
KRE_PrevDayBreakout_D1_49,KRE,PrevDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,64.57,61.475,0.2989,0.356227,no_slot,1,62.805,1.145,64.57,3.095
XLI_TwoDayBreakout_D1_49,XLI,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,153.07,150.275,-0.3757,0.27482,no_slot,1,62.805,1.145,153.07,2.795
XME_TwoDayBreakout_D1_49,XME,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,80.33,76.455,0.5084,0.237031,no_slot,1,62.805,1.145,80.33,3.875
IWM_PrevDayBreakout_D1_49,IWM,PrevDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,234.105,223.85,0.1048,0.159321,no_slot,1,62.805,1.145,234.105,10.255
XBI_TwoDayBreakout_D1_49,XBI,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,90.95,88.24,-0.4022,0.050325,no_slot,1,62.805,1.145,90.95,2.71
SMH_PrevDayBreakout_D1_49,SMH,PrevDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,293.89,285.98,-0.4602,0.035178,no_slot,1,62.805,1.145,293.89,7.91
SMH_TwoDayBreakout_D1_49,SMH,TwoDayBreakout_D1,2025-08-25 04:00:00+00:00,2025-08-29 04:00:00+00:00,293.89,281.15,-0.2857,-0.165738,no_slot,1,62.805,1.145,293.89,12.74
XME_PrevDayBreakout_D1_50,XME,PrevDayBreakout_D1,2025-08-26 04:00:00+00:00,2025-09-02 04:00:00+00:00,80.71,77.45,0.2577,0.449542,no_slot,1,62.805,1.145,80.71,3.26
