signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
KRE_PrevDayBreakout_D1_1,KRE,PrevDayBreakout_D1,2025-05-27T00:00:00-04:00,2025-05-28 04:00:00+00:00,57.615,55.4,62.045,2025-06-03 04:00:00+00:00,57.35,time stop loss,loss,-0.1196,0.5,28.8075,1.1075,0.0
EEM_MeanReversion_D1_2,EEM,MeanReversion_D1,2025-05-28T00:00:00-04:00,2025-05-29 04:00:00+00:00,46.32,45.87,47.22,2025-05-30 04:00:00+00:00,45.87,SL hit,loss,-1.0,0.5,23.16,0.225,0.0
IEMG_MeanReversion_D1_2,IEMG,MeanReversion_D1,2025-05-28T00:00:00-04:00,2025-05-29 04:00:00+00:00,57.615,57.11,58.625,2025-05-30 04:00:00+00:00,57.11,SL hit,loss,-1.0,0.5,28.8075,0.2525,0.0
XLP_TwoDayBreakout_D1_4,XLP,TwoDayBreakout_D1,2025-05-30T00:00:00-04:00,2025-06-02 04:00:00+00:00,82.615,81.41,85.025,2025-06-05 04:00:00+00:00,81.41,SL hit,loss,-1.0,0.5,41.3075,0.6025,0.0
EEM_MeanReversion_D1_4,EEM,MeanReversion_D1,2025-05-30T00:00:00-04:00,2025-06-02 04:00:00+00:00,45.69,45.24,46.59,2025-06-05 04:00:00+00:00,46.59,TP hit,win,2.0,0.5,22.845,0.225,-1.0
EEM_PrevDayBreakout_D1_5,EEM,PrevDayBreakout_D1,2025-06-02T00:00:00-04:00,2025-06-03 04:00:00+00:00,45.84,45.24,47.04,2025-06-09 04:00:00+00:00,47.04,TP hit,win,2.0,0.5,22.92,0.3,0.0
EEM_PrevDayBreakout_D1_7,EEM,PrevDayBreakout_D1,2025-06-04T00:00:00-04:00,2025-06-05 04:00:00+00:00,46.925,45.76,49.255,2025-06-11 04:00:00+00:00,47.81,time stop win,win,0.7597,0.5,23.4625,0.5825,0.0
EEM_TwoDayBreakout_D1_7,EEM,TwoDayBreakout_D1,2025-06-04T00:00:00-04:00,2025-06-05 04:00:00+00:00,46.925,45.53,49.715,2025-06-11 04:00:00+00:00,47.81,time stop win,win,0.6344,0.5,23.4625,0.6975,0.0
KRE_PrevDayBreakout_D1_9,KRE,PrevDayBreakout_D1,2025-06-06T00:00:00-04:00,2025-06-09 04:00:00+00:00,58.305,56.12,62.675,2025-06-13 04:00:00+00:00,56.24,time stop loss,loss,-0.9451,0.5,29.1525,1.0925,-0.1196
EEM_PrevDayBreakout_D1_11,EEM,PrevDayBreakout_D1,2025-06-10T00:00:00-04:00,2025-06-11 04:00:00+00:00,47.83,47.115,49.26,2025-06-13 04:00:00+00:00,47.115,SL hit,loss,-1.0,0.5,23.915,0.3575,1.69655
IEMG_PrevDayBreakout_D1_11,IEMG,PrevDayBreakout_D1,2025-06-10T00:00:00-04:00,2025-06-11 04:00:00+00:00,59.605,58.72,61.375,2025-06-13 04:00:00+00:00,58.72,SL hit,loss,-1.0,0.5,29.8025,0.4425,1.6797
XLP_TwoDayBreakout_D1_13,XLP,TwoDayBreakout_D1,2025-06-12T00:00:00-04:00,2025-06-13 04:00:00+00:00,81.755,81.205,82.855,2025-06-13 04:00:00+00:00,81.205,SL hit,loss,-1.0,0.5,40.8775,0.275,-1.0
QQQ_MeanReversion_D1_14,QQQ,MeanReversion_D1,2025-06-13T00:00:00-04:00,2025-06-16 04:00:00+00:00,530.57,525.75,540.21,2025-06-20 04:00:00+00:00,525.75,SL hit,loss,-1.0,0.5,265.285,2.41,0.5111
EEM_MeanReversion_D1_14,EEM,MeanReversion_D1,2025-06-13T00:00:00-04:00,2025-06-16 04:00:00+00:00,47.18,46.98,47.58,2025-06-17 04:00:00+00:00,46.98,SL hit,loss,-1.0,0.5,23.59,0.1,0.5
IEMG_MeanReversion_D1_14,IEMG,MeanReversion_D1,2025-06-13T00:00:00-04:00,2025-06-16 04:00:00+00:00,58.735,58.575,59.055,2025-06-17 04:00:00+00:00,58.575,SL hit,loss,-1.0,0.5,29.3675,0.08,0.5
QQQ_MeanReversion_D1_16,QQQ,MeanReversion_D1,2025-06-17T00:00:00-04:00,2025-06-18 04:00:00+00:00,530.0,527.96,534.08,2025-06-18 04:00:00+00:00,527.96,SL hit,loss,-1.0,0.5,265.0,1.02,0.5111
EEM_MeanReversion_D1_16,EEM,MeanReversion_D1,2025-06-17T00:00:00-04:00,2025-06-18 04:00:00+00:00,46.62,46.54,46.78,2025-06-18 04:00:00+00:00,46.54,SL hit,loss,-1.0,0.5,23.31,0.04,0.0
KRE_PrevDayBreakout_D1_17,KRE,PrevDayBreakout_D1,2025-06-18T00:00:00-04:00,2025-06-20 04:00:00+00:00,56.94,55.66,59.5,2025-06-26 04:00:00+00:00,59.5,TP hit,win,2.0,0.5,28.47,0.64,-0.42632
