signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
EEM_PrevDayBreakout_D1_21,EEM,PrevDayBreakout_D1,2025-06-25T00:00:00-04:00,2025-06-26 04:00:00+00:00,48.175,47.415,49.695,2025-07-02 04:00:00+00:00,48.53,time stop win,win,0.4671,0.25,12.0437,0.19,0.539257
IEMG_PrevDayBreakout_D1_24,IEMG,PrevDayBreakout_D1,2025-06-30T00:00:00-04:00,2025-07-01 04:00:00+00:00,60.09,59.595,61.08,2025-07-08 04:00:00+00:00,60.1,time stop win,win,0.0202,0.25,15.0225,0.1238,0.536257
XLP_TwoDayBreakout_D1_24,XLP,TwoDayBreakout_D1,2025-06-30T00:00:00-04:00,2025-07-01 04:00:00+00:00,81.11,79.98,83.37,2025-07-08 04:00:00+00:00,81.34,time stop win,win,0.2035,0.25,20.2775,0.2825,-1.0
EEM_PrevDayBreakout_D1_25,EEM,PrevDayBreakout_D1,2025-07-01T00:00:00-04:00,2025-07-02 04:00:00+00:00,48.17,47.9,48.71,2025-07-03 04:00:00+00:00,48.71,TP hit,win,2.0,0.25,12.0425,0.0675,0.504175
IEMG_PrevDayBreakout_D1_26,IEMG,PrevDayBreakout_D1,2025-07-02T00:00:00-04:00,2025-07-03 04:00:00+00:00,60.385,59.925,61.305,2025-07-07 04:00:00+00:00,59.925,SL hit,loss,-1.0,0.25,15.0962,0.115,0.513944
IEMG_PrevDayBreakout_D1_27,IEMG,PrevDayBreakout_D1,2025-07-03T00:00:00-04:00,2025-07-07 04:00:00+00:00,59.975,59.835,60.255,2025-07-07 04:00:00+00:00,59.835,SL hit,loss,-1.0,0.25,14.9938,0.035,0.784136
QQQ_MeanReversion_D1_28,QQQ,MeanReversion_D1,2025-07-07T00:00:00-04:00,2025-07-08 04:00:00+00:00,553.3,549.66,560.58,2025-07-14 04:00:00+00:00,556.115,time stop win,win,0.7734,0.25,138.325,0.91,-0.09778
EEM_MeanReversion_D1_28,EEM,MeanReversion_D1,2025-07-07T00:00:00-04:00,2025-07-08 04:00:00+00:00,48.37,47.96,49.19,2025-07-14 04:00:00+00:00,48.34,time stop loss,loss,-0.0732,0.25,12.0925,0.1025,-0.25
IEMG_MeanReversion_D1_28,IEMG,MeanReversion_D1,2025-07-07T00:00:00-04:00,2025-07-08 04:00:00+00:00,60.13,59.605,61.18,2025-07-14 04:00:00+00:00,60.16,time stop win,win,0.0571,0.25,15.0325,0.1313,-0.25
KRE_PrevDayBreakout_D1_33,KRE,PrevDayBreakout_D1,2025-07-14T00:00:00-04:00,2025-07-15 04:00:00+00:00,63.435,62.74,64.825,2025-07-15 04:00:00+00:00,62.74,SL hit,loss,-1.0,0.25,15.8588,0.1738,0.521362
