signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
IEMG_MeanReversion_D1_4,IEMG,MeanReversion_D1,2025-06-02 04:00:00+00:00,2025-06-05 04:00:00+00:00,56.945,56.39,2.0,-1.0,no_slot,3,46.48,0.9675,14.2363,0.1387
IEMG_PrevDayBreakout_D1_5,IEMG,PrevDayBreakout_D1,2025-06-03 04:00:00+00:00,2025-06-05 04:00:00+00:00,57.08,56.39,2.0,0.0,no_slot,3,43.5363,0.5637,14.27,0.1725
EEM_PrevDayBreakout_D1_6,EEM,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,46.395,45.53,1.3931,0.0,no_slot,3,43.5363,0.5637,11.5988,0.2163
EEM_TwoDayBreakout_D1_6,EEM,TwoDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,46.395,45.24,1.0433,0.0,no_slot,3,43.5363,0.5637,11.5988,0.2888
IEMG_PrevDayBreakout_D1_6,IEMG,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.835,56.75,1.3594,0.0,no_slot,3,43.5363,0.5637,14.4588,0.2713
IEMG_TwoDayBreakout_D1_6,IEMG,TwoDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.835,56.39,1.0208,0.0,no_slot,3,43.5363,0.5637,14.4588,0.3613
KRE_PrevDayBreakout_D1_6,KRE,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.33,55.61,0.9331,-0.1196,no_slot,3,43.5363,0.5637,14.3325,0.43
IEMG_PrevDayBreakout_D1_7,IEMG,PrevDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.36,57.06,0.9538,0.0,no_slot,3,34.9225,0.79,14.59,0.325
IEMG_TwoDayBreakout_D1_7,IEMG,TwoDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.36,56.75,0.7702,0.0,no_slot,3,34.9225,0.79,14.59,0.4025
IEMG_PrevDayBreakout_D1_8,IEMG,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.295,57.77,2.0,2.0,no_slot,3,34.9225,0.79,14.5738,0.1312
EEM_PrevDayBreakout_D1_8,EEM,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,46.81,46.36,2.0,0.0,no_slot,3,34.9225,0.79,11.7025,0.1125
EEM_TwoDayBreakout_D1_8,EEM,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,46.81,45.76,1.019,0.0,no_slot,3,34.9225,0.79,11.7025,0.2625
IEMG_TwoDayBreakout_D1_8,IEMG,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,58.295,57.06,1.1134,0.0,no_slot,3,34.9225,0.79,14.5738,0.3087
QQQ_MeanReversion_D1_8,QQQ,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,529.95,522.75,0.5111,0.0,no_slot,3,34.9225,0.79,132.4875,1.8
EEM_PrevDayBreakout_D1_10,EEM,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,47.54,46.72,-0.378,2.0,no_slot,3,38.0388,1.1862,11.885,0.205
IEMG_PrevDayBreakout_D1_10,IEMG,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,59.24,58.23,-0.5594,2.0,no_slot,3,38.0388,1.1862,14.81,0.2525
EEM_TwoDayBreakout_D1_10,EEM,TwoDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,47.54,46.65,-0.3483,0.0,no_slot,3,38.0388,1.1862,11.885,0.2225
IEMG_TwoDayBreakout_D1_10,IEMG,TwoDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,59.24,58.14,-0.5136,0.0,no_slot,3,38.0388,1.1862,14.81,0.275
KRE_PrevDayBreakout_D1_10,KRE,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-12 04:00:00+00:00,58.41,57.295,-1.0,-0.1196,no_slot,3,38.0388,1.1862,14.6025,0.2787
EEM_TwoDayBreakout_D1_11,EEM,TwoDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-17 04:00:00+00:00,47.83,46.72,-1.0,1.0433,no_slot,3,41.435,0.9462,11.9575,0.2775
IEMG_TwoDayBreakout_D1_11,IEMG,TwoDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-17 04:00:00+00:00,59.605,58.23,-1.0,1.0208,no_slot,3,41.435,0.9462,14.9012,0.3438
KRE_PrevDayBreakout_D1_11,KRE,PrevDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-11 04:00:00+00:00,59.13,58.11,-1.0,0.40675,no_slot,3,41.435,0.9462,14.7825,0.255
IEMG_PrevDayBreakout_D1_12,IEMG,PrevDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,59.48,59.02,-1.0,1.5783,no_slot,3,41.435,0.9462,14.87,0.115
EEM_PrevDayBreakout_D1_12,EEM,PrevDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,47.74,47.35,-1.0,1.5382,no_slot,3,41.435,0.9462,11.935,0.0975
IEMG_TwoDayBreakout_D1_12,IEMG,TwoDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,59.48,58.72,-1.0,0.8955,no_slot,3,41.435,0.9462,14.87,0.19
EEM_TwoDayBreakout_D1_12,EEM,TwoDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,47.74,47.115,-1.0,0.83885,no_slot,3,41.435,0.9462,11.935,0.1562
IEMG_MeanReversion_D1_16,IEMG,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,57.95,57.86,-1.0,0.0,no_slot,3,276.7975,1.735,14.4875,0.0225
IEMG_PrevDayBreakout_D1_20,IEMG,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,59.515,57.39,0.2729,0.536257,no_slot,3,40.805,1.2,14.8788,0.5312
IEMG_TwoDayBreakout_D1_20,IEMG,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,59.515,57.39,0.2729,0.065133,no_slot,3,40.805,1.2,14.8788,0.5312
EEM_TwoDayBreakout_D1_20,EEM,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,47.9,46.16,0.2586,0.058067,no_slot,3,40.805,1.2,11.975,0.435
KRE_PrevDayBreakout_D1_20,KRE,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,58.32,56.19,1.4507,-0.021933,no_slot,3,40.805,1.2,14.58,0.5325
IEMG_PrevDayBreakout_D1_21,IEMG,PrevDayBreakout_D1,2025-06-26 04:00:00+00:00,2025-07-02 04:00:00+00:00,59.8,58.94,0.5988,0.536257,no_slot,3,38.6137,1.07,14.95,0.215
IEMG_TwoDayBreakout_D1_21,IEMG,TwoDayBreakout_D1,2025-06-26 04:00:00+00:00,2025-07-02 04:00:00+00:00,59.8,57.39,0.2137,0.065133,no_slot,3,38.6137,1.07,14.95,0.6025
EEM_TwoDayBreakout_D1_21,EEM,TwoDayBreakout_D1,2025-06-26 04:00:00+00:00,2025-07-02 04:00:00+00:00,48.175,46.16,0.1762,0.058067,no_slot,3,38.6137,1.07,12.0437,0.5038
EEM_PrevDayBreakout_D1_22,EEM,PrevDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,48.075,47.83,2.0,0.539257,no_slot,3,38.6137,1.07,12.0188,0.0613
IEMG_PrevDayBreakout_D1_22,IEMG,PrevDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,59.745,59.43,2.0,0.536257,no_slot,3,38.6137,1.07,14.9362,0.0787
KRE_PrevDayBreakout_D1_22,KRE,PrevDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,59.68,57.87,2.0,0.266914,no_slot,3,38.6137,1.07,14.92,0.4525
IEMG_TwoDayBreakout_D1_22,IEMG,TwoDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,59.745,58.94,1.0807,0.065133,no_slot,3,38.6137,1.07,14.9362,0.2012
EEM_TwoDayBreakout_D1_22,EEM,TwoDayBreakout_D1,2025-06-27 04:00:00+00:00,2025-07-03 04:00:00+00:00,48.075,47.415,1.0379,0.058067,no_slot,3,38.6137,1.07,12.0188,0.165
IEMG_PrevDayBreakout_D1_25,IEMG,PrevDayBreakout_D1,2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,59.895,59.585,2.0,0.503337,no_slot,3,47.3425,0.4738,14.9738,0.0775
KRE_PrevDayBreakout_D1_25,KRE,PrevDayBreakout_D1,2025-07-02 04:00:00+00:00,2025-07-09 04:00:00+00:00,61.68,59.43,0.64,0.434956,no_slot,3,47.3425,0.4738,15.42,0.5625
IEMG_TwoDayBreakout_D1_25,IEMG,TwoDayBreakout_D1,2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,59.895,59.585,2.0,0.094814,no_slot,3,47.3425,0.4738,14.9738,0.0775
EEM_TwoDayBreakout_D1_25,EEM,TwoDayBreakout_D1,2025-07-02 04:00:00+00:00,2025-07-03 04:00:00+00:00,48.17,47.9,2.0,0.086714,no_slot,3,47.3425,0.4738,12.0425,0.0675
QQQ_MeanReversion_D1_25,QQQ,MeanReversion_D1,2025-07-02 04:00:00+00:00,2025-07-02 04:00:00+00:00,546.24,544.76,2.0,-0.622225,no_slot,3,47.3425,0.4738,136.56,0.37
XLP_TwoDayBreakout_D1_25,XLP,TwoDayBreakout_D1,2025-07-02 04:00:00+00:00,2025-07-09 04:00:00+00:00,81.93,80.17,-0.6364,-1.0,no_slot,3,47.3425,0.4738,20.4825,0.44
EEM_PrevDayBreakout_D1_26,EEM,PrevDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-07 04:00:00+00:00,48.59,48.2,-1.0,0.500056,no_slot,3,50.3962,0.5213,12.1475,0.0975
KRE_PrevDayBreakout_D1_26,KRE,PrevDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-10 04:00:00+00:00,62.855,59.09,0.1846,0.434956,no_slot,3,50.3962,0.5213,15.7137,0.9412
IEMG_TwoDayBreakout_D1_26,IEMG,TwoDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-10 04:00:00+00:00,60.385,59.585,-0.2062,0.109675,no_slot,3,50.3962,0.5213,15.0962,0.2
EEM_TwoDayBreakout_D1_26,EEM,TwoDayBreakout_D1,2025-07-03 04:00:00+00:00,2025-07-10 04:00:00+00:00,48.59,47.9,-0.2464,0.0979,no_slot,3,50.3962,0.5213,12.1475,0.1725
EEM_PrevDayBreakout_D1_27,EEM,PrevDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-07 04:00:00+00:00,48.28,48.13,-1.0,0.772773,no_slot,3,50.2937,0.4413,12.07,0.0375
KRE_PrevDayBreakout_D1_27,KRE,PrevDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-11 04:00:00+00:00,62.84,61.28,0.0385,0.59146,no_slot,3,50.2937,0.4413,15.71,0.39
IEMG_TwoDayBreakout_D1_27,IEMG,TwoDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-07 04:00:00+00:00,59.975,59.835,-1.0,0.39581,no_slot,3,50.2937,0.4413,14.9938,0.035
EEM_TwoDayBreakout_D1_27,EEM,TwoDayBreakout_D1,2025-07-07 04:00:00+00:00,2025-07-07 04:00:00+00:00,48.28,48.13,-1.0,0.38211,no_slot,3,50.2937,0.4413,12.07,0.0375
EEM_PrevDayBreakout_D1_31,EEM,PrevDayBreakout_D1,2025-07-11 04:00:00+00:00,2025-07-15 04:00:00+00:00,48.365,48.16,2.0,0.500038,no_slot,3,165.45,1.1437,12.0913,0.0513
IEMG_PrevDayBreakout_D1_31,IEMG,PrevDayBreakout_D1,2025-07-11 04:00:00+00:00,2025-07-15 04:00:00+00:00,60.105,59.91,2.0,0.474693,no_slot,3,165.45,1.1437,15.0262,0.0488
IEMG_TwoDayBreakout_D1_31,IEMG,TwoDayBreakout_D1,2025-07-11 04:00:00+00:00,2025-07-15 04:00:00+00:00,60.105,59.91,2.0,0.229325,no_slot,3,165.45,1.1437,15.0262,0.0488
EEM_TwoDayBreakout_D1_31,EEM,TwoDayBreakout_D1,2025-07-11 04:00:00+00:00,2025-07-15 04:00:00+00:00,48.365,48.16,2.0,0.214558,no_slot,3,165.45,1.1437,12.0913,0.0513
IEMG_TwoDayBreakout_D1_34,IEMG,TwoDayBreakout_D1,2025-07-16 04:00:00+00:00,2025-07-22 04:00:00+00:00,60.575,60.01,1.4248,0.365531,no_slot,3,42.4988,0.44,15.1438,0.1413
EEM_TwoDayBreakout_D1_34,EEM,TwoDayBreakout_D1,2025-07-16 04:00:00+00:00,2025-07-21 04:00:00+00:00,48.67,48.21,2.0,0.3519,no_slot,3,42.4988,0.44,12.1675,0.115
EEM_PrevDayBreakout_D1_35,EEM,PrevDayBreakout_D1,2025-07-17 04:00:00+00:00,2025-07-18 04:00:00+00:00,48.85,48.615,2.0,0.607179,no_slot,3,42.4988,0.44,12.2125,0.0587
IEMG_PrevDayBreakout_D1_35,IEMG,PrevDayBreakout_D1,2025-07-17 04:00:00+00:00,2025-07-21 04:00:00+00:00,60.83,60.49,2.0,0.57638,no_slot,3,42.4988,0.44,15.2075,0.085
IEMG_TwoDayBreakout_D1_35,IEMG,TwoDayBreakout_D1,2025-07-17 04:00:00+00:00,2025-07-23 04:00:00+00:00,60.83,60.01,1.439,0.365531,no_slot,3,42.4988,0.44,15.2075,0.205
EEM_TwoDayBreakout_D1_35,EEM,TwoDayBreakout_D1,2025-07-17 04:00:00+00:00,2025-07-23 04:00:00+00:00,48.85,48.21,1.7109,0.3519,no_slot,3,42.4988,0.44,12.2125,0.16
EEM_PrevDayBreakout_D1_36,EEM,PrevDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,49.33,48.475,0.386,0.607179,no_slot,3,42.4988,0.44,12.3325,0.2137
IEMG_PrevDayBreakout_D1_36,IEMG,PrevDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,61.265,60.34,0.4595,0.57638,no_slot,3,42.4988,0.44,15.3163,0.2312
KRE_PrevDayBreakout_D1_36,KRE,PrevDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,63.57,60.68,-0.4844,0.412693,no_slot,3,42.4988,0.44,15.8925,0.7225
IEMG_TwoDayBreakout_D1_36,IEMG,TwoDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,61.265,60.34,0.4595,0.365531,no_slot,3,42.4988,0.44,15.3163,0.2312
EEM_TwoDayBreakout_D1_36,EEM,TwoDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,49.33,48.475,0.386,0.3519,no_slot,3,42.4988,0.44,12.3325,0.2137
XLP_TwoDayBreakout_D1_36,XLP,TwoDayBreakout_D1,2025-07-18 04:00:00+00:00,2025-07-24 04:00:00+00:00,81.135,79.69,0.1488,-0.68658,no_slot,3,42.4988,0.44,20.2838,0.3613
EEM_PrevDayBreakout_D1_40,EEM,PrevDayBreakout_D1,2025-07-24 04:00:00+00:00,2025-07-30 04:00:00+00:00,49.78,49.05,-1.0,0.781281,no_slot,3,176.8563,1.5425,12.445,0.1825
IEMG_PrevDayBreakout_D1_40,IEMG,PrevDayBreakout_D1,2025-07-24 04:00:00+00:00,2025-07-30 04:00:00+00:00,61.83,60.96,-1.0,0.721228,no_slot,3,176.8563,1.5425,15.4575,0.2175
EEM_TwoDayBreakout_D1_40,EEM,TwoDayBreakout_D1,2025-07-24 04:00:00+00:00,2025-07-30 04:00:00+00:00,49.78,49.05,-1.0,0.552373,no_slot,3,176.8563,1.5425,12.445,0.1825
IEMG_TwoDayBreakout_D1_40,IEMG,TwoDayBreakout_D1,2025-07-24 04:00:00+00:00,2025-07-30 04:00:00+00:00,61.83,60.96,-1.0,0.507713,no_slot,3,176.8563,1.5425,15.4575,0.2175
EEM_PrevDayBreakout_D1_48,EEM,PrevDayBreakout_D1,2025-08-05 04:00:00+00:00,2025-08-11 04:00:00+00:00,48.95,47.99,0.3594,0.660361,no_slot,3,167.1113,2.2562,12.2375,0.24
IEMG_PrevDayBreakout_D1_48,IEMG,PrevDayBreakout_D1,2025-08-05 04:00:00+00:00,2025-08-11 04:00:00+00:00,60.835,59.7,0.3744,0.62208,no_slot,3,167.1113,2.2562,15.2088,0.2837
KRE_PrevDayBreakout_D1_48,KRE,PrevDayBreakout_D1,2025-08-05 04:00:00+00:00,2025-08-11 04:00:00+00:00,59.715,57.79,-0.1584,0.268331,no_slot,3,167.1113,2.2562,14.9288,0.4813
EEM_PrevDayBreakout_D1_49,EEM,PrevDayBreakout_D1,2025-08-06 04:00:00+00:00,2025-08-07 04:00:00+00:00,48.9,48.56,2.0,0.660361,no_slot,3,167.1113,2.2562,12.225,0.085
IEMG_PrevDayBreakout_D1_49,IEMG,PrevDayBreakout_D1,2025-08-06 04:00:00+00:00,2025-08-12 04:00:00+00:00,60.815,60.37,2.0,0.62208,no_slot,3,167.1113,2.2562,15.2037,0.1113
EEM_TwoDayBreakout_D1_49,EEM,TwoDayBreakout_D1,2025-08-06 04:00:00+00:00,2025-08-12 04:00:00+00:00,48.9,47.99,1.1099,0.451271,no_slot,3,167.1113,2.2562,12.225,0.2275
IEMG_TwoDayBreakout_D1_49,IEMG,TwoDayBreakout_D1,2025-08-06 04:00:00+00:00,2025-08-12 04:00:00+00:00,60.815,59.7,1.0897,0.416188,no_slot,3,167.1113,2.2562,15.2037,0.2787
KRE_PrevDayBreakout_D1_49,KRE,PrevDayBreakout_D1,2025-08-06 04:00:00+00:00,2025-08-07 04:00:00+00:00,59.96,58.78,-1.0,0.268331,no_slot,3,167.1113,2.2562,14.99,0.295
EEM_PrevDayBreakout_D1_50,EEM,PrevDayBreakout_D1,2025-08-07 04:00:00+00:00,2025-08-13 04:00:00+00:00,49.6,48.74,1.0581,0.660361,no_slot,3,167.1113,2.2562,12.4,0.215
IEMG_PrevDayBreakout_D1_50,IEMG,PrevDayBreakout_D1,2025-08-07 04:00:00+00:00,2025-08-13 04:00:00+00:00,61.63,60.59,1.0192,0.62208,no_slot,3,167.1113,2.2562,15.4075,0.26
EEM_TwoDayBreakout_D1_50,EEM,TwoDayBreakout_D1,2025-08-07 04:00:00+00:00,2025-08-13 04:00:00+00:00,49.6,48.56,0.875,0.451271,no_slot,3,167.1113,2.2562,12.4,0.26
IEMG_TwoDayBreakout_D1_50,IEMG,TwoDayBreakout_D1,2025-08-07 04:00:00+00:00,2025-08-13 04:00:00+00:00,61.63,60.37,0.8413,0.416188,no_slot,3,167.1113,2.2562,15.4075,0.315
XLP_TwoDayBreakout_D1_50,XLP,TwoDayBreakout_D1,2025-08-07 04:00:00+00:00,2025-08-13 04:00:00+00:00,81.8,80.145,0.4894,-0.612014,no_slot,3,167.1113,2.2562,20.45,0.4138
IEMG_TwoDayBreakout_D1_51,IEMG,TwoDayBreakout_D1,2025-08-08 04:00:00+00:00,2025-08-13 04:00:00+00:00,61.305,60.59,2.0,0.416188,no_slot,3,39.9912,0.4312,15.3262,0.1787
XLP_TwoDayBreakout_D1_51,XLP,TwoDayBreakout_D1,2025-08-08 04:00:00+00:00,2025-08-14 04:00:00+00:00,82.32,80.355,-0.2112,-0.612014,no_slot,3,39.9912,0.4312,20.58,0.4912
XLP_TwoDayBreakout_D1_52,XLP,TwoDayBreakout_D1,2025-08-11 04:00:00+00:00,2025-08-15 04:00:00+00:00,82.6,80.51,-0.2823,-0.612014,no_slot,3,39.9912,0.4312,20.65,0.5225
IEMG_MeanReversion_D1_53,IEMG,MeanReversion_D1,2025-08-12 04:00:00+00:00,2025-08-13 04:00:00+00:00,61.485,61.2,2.0,-0.255362,no_slot,3,39.9912,0.4312,15.3712,0.0712
