signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
EEM_MeanReversion_D1_2,EEM,MeanReversion_D1,2025-05-29 04:00:00+00:00,2025-05-30 04:00:00+00:00,46.32,45.87,-1.0,0.0,no_slot,1,57.615,2.215,46.32,0.45
IEMG_MeanReversion_D1_2,IEMG,MeanReversion_D1,2025-05-29 04:00:00+00:00,2025-05-30 04:00:00+00:00,57.615,57.11,-1.0,0.0,no_slot,1,57.615,2.215,57.615,0.505
XLP_TwoDayBreakout_D1_4,XLP,TwoDayBreakout_D1,2025-06-02 04:00:00+00:00,2025-06-05 04:00:00+00:00,82.615,81.41,-1.0,0.0,no_slot,1,57.615,2.215,82.615,1.205
EEM_MeanReversion_D1_4,EEM,MeanReversion_D1,2025-06-02 04:00:00+00:00,2025-06-05 04:00:00+00:00,45.69,45.24,2.0,-1.0,no_slot,1,57.615,2.215,45.69,0.45
IEMG_MeanReversion_D1_4,IEMG,MeanReversion_D1,2025-06-02 04:00:00+00:00,2025-06-05 04:00:00+00:00,56.945,56.39,2.0,-1.0,no_slot,1,57.615,2.215,56.945,0.555
IEMG_PrevDayBreakout_D1_5,IEMG,PrevDayBreakout_D1,2025-06-03 04:00:00+00:00,2025-06-05 04:00:00+00:00,57.08,56.39,2.0,0.0,no_slot,1,45.84,0.6,57.08,0.69
EEM_PrevDayBreakout_D1_6,EEM,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,46.395,45.53,1.3931,0.0,no_slot,1,45.84,0.6,46.395,0.865
EEM_TwoDayBreakout_D1_6,EEM,TwoDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,46.395,45.24,1.0433,0.0,no_slot,1,45.84,0.6,46.395,1.155
IEMG_PrevDayBreakout_D1_6,IEMG,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.835,56.75,1.3594,0.0,no_slot,1,45.84,0.6,57.835,1.085
IEMG_TwoDayBreakout_D1_6,IEMG,TwoDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.835,56.39,1.0208,0.0,no_slot,1,45.84,0.6,57.835,1.445
KRE_PrevDayBreakout_D1_6,KRE,PrevDayBreakout_D1,2025-06-04 04:00:00+00:00,2025-06-10 04:00:00+00:00,57.33,55.61,0.9331,-0.1196,no_slot,1,45.84,0.6,57.33,1.72
EEM_PrevDayBreakout_D1_7,EEM,PrevDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,46.925,45.76,0.7597,0.0,no_slot,1,45.84,0.6,46.925,1.165
EEM_TwoDayBreakout_D1_7,EEM,TwoDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,46.925,45.53,0.6344,0.0,no_slot,1,45.84,0.6,46.925,1.395
IEMG_PrevDayBreakout_D1_7,IEMG,PrevDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.36,57.06,0.9538,0.0,no_slot,1,45.84,0.6,58.36,1.3
IEMG_TwoDayBreakout_D1_7,IEMG,TwoDayBreakout_D1,2025-06-05 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.36,56.75,0.7702,0.0,no_slot,1,45.84,0.6,58.36,1.61
IEMG_PrevDayBreakout_D1_8,IEMG,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,58.295,57.77,2.0,2.0,no_slot,1,45.84,0.6,58.295,0.525
EEM_PrevDayBreakout_D1_8,EEM,PrevDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-11 04:00:00+00:00,46.81,46.36,2.0,0.0,no_slot,1,45.84,0.6,46.81,0.45
EEM_TwoDayBreakout_D1_8,EEM,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,46.81,45.76,1.019,0.0,no_slot,1,45.84,0.6,46.81,1.05
IEMG_TwoDayBreakout_D1_8,IEMG,TwoDayBreakout_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,58.295,57.06,1.1134,0.0,no_slot,1,45.84,0.6,58.295,1.235
QQQ_MeanReversion_D1_8,QQQ,MeanReversion_D1,2025-06-06 04:00:00+00:00,2025-06-12 04:00:00+00:00,529.95,522.75,0.5111,0.0,no_slot,1,45.84,0.6,529.95,7.2
EEM_PrevDayBreakout_D1_10,EEM,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,47.54,46.72,-0.378,2.0,no_slot,1,58.305,2.185,47.54,0.82
IEMG_PrevDayBreakout_D1_10,IEMG,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,59.24,58.23,-0.5594,2.0,no_slot,1,58.305,2.185,59.24,1.01
EEM_TwoDayBreakout_D1_10,EEM,TwoDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,47.54,46.65,-0.3483,0.0,no_slot,1,58.305,2.185,47.54,0.89
IEMG_TwoDayBreakout_D1_10,IEMG,TwoDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-16 04:00:00+00:00,59.24,58.14,-0.5136,0.0,no_slot,1,58.305,2.185,59.24,1.1
KRE_PrevDayBreakout_D1_10,KRE,PrevDayBreakout_D1,2025-06-10 04:00:00+00:00,2025-06-12 04:00:00+00:00,58.41,57.295,-1.0,-0.1196,no_slot,1,58.305,2.185,58.41,1.115
EEM_PrevDayBreakout_D1_11,EEM,PrevDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-13 04:00:00+00:00,47.83,47.115,-1.0,1.69655,no_slot,1,58.305,2.185,47.83,0.715
IEMG_PrevDayBreakout_D1_11,IEMG,PrevDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-13 04:00:00+00:00,59.605,58.72,-1.0,1.6797,no_slot,1,58.305,2.185,59.605,0.885
EEM_TwoDayBreakout_D1_11,EEM,TwoDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-17 04:00:00+00:00,47.83,46.72,-1.0,1.0433,no_slot,1,58.305,2.185,47.83,1.11
IEMG_TwoDayBreakout_D1_11,IEMG,TwoDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-17 04:00:00+00:00,59.605,58.23,-1.0,1.0208,no_slot,1,58.305,2.185,59.605,1.375
KRE_PrevDayBreakout_D1_11,KRE,PrevDayBreakout_D1,2025-06-11 04:00:00+00:00,2025-06-11 04:00:00+00:00,59.13,58.11,-1.0,0.40675,no_slot,1,58.305,2.185,59.13,1.02
IEMG_PrevDayBreakout_D1_12,IEMG,PrevDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,59.48,59.02,-1.0,1.5783,no_slot,1,58.305,2.185,59.48,0.46
EEM_PrevDayBreakout_D1_12,EEM,PrevDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,47.74,47.35,-1.0,1.5382,no_slot,1,58.305,2.185,47.74,0.39
IEMG_TwoDayBreakout_D1_12,IEMG,TwoDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,59.48,58.72,-1.0,0.8955,no_slot,1,58.305,2.185,59.48,0.76
EEM_TwoDayBreakout_D1_12,EEM,TwoDayBreakout_D1,2025-06-12 04:00:00+00:00,2025-06-13 04:00:00+00:00,47.74,47.115,-1.0,0.83885,no_slot,1,58.305,2.185,47.74,0.625
EEM_MeanReversion_D1_14,EEM,MeanReversion_D1,2025-06-16 04:00:00+00:00,2025-06-17 04:00:00+00:00,47.18,46.98,-1.0,0.5,no_slot,1,530.57,4.82,47.18,0.2
IEMG_MeanReversion_D1_14,IEMG,MeanReversion_D1,2025-06-16 04:00:00+00:00,2025-06-17 04:00:00+00:00,58.735,58.575,-1.0,0.5,no_slot,1,530.57,4.82,58.735,0.16
QQQ_MeanReversion_D1_16,QQQ,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,530.0,527.96,-1.0,0.5111,no_slot,1,530.57,4.82,530.0,2.04
EEM_MeanReversion_D1_16,EEM,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,46.62,46.54,-1.0,0.0,no_slot,1,530.57,4.82,46.62,0.08
IEMG_MeanReversion_D1_16,IEMG,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,57.95,57.86,-1.0,0.0,no_slot,1,530.57,4.82,57.95,0.09
KRE_PrevDayBreakout_D1_18,KRE,PrevDayBreakout_D1,2025-06-23 04:00:00+00:00,2025-06-24 04:00:00+00:00,56.395,55.585,2.0,-0.42632,no_slot,1,56.94,1.28,56.395,0.81
QQQ_MeanReversion_D1_18,QQQ,MeanReversion_D1,2025-06-23 04:00:00+00:00,2025-06-23 04:00:00+00:00,526.635,524.95,-1.0,-0.4963,no_slot,1,56.94,1.28,526.635,1.685
KRE_PrevDayBreakout_D1_19,KRE,PrevDayBreakout_D1,2025-06-24 04:00:00+00:00,2025-06-30 04:00:00+00:00,58.38,56.6,0.5955,-0.42632,no_slot,1,56.94,1.28,58.38,1.78
