signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
IEMG_MeanReversion_D1_2,IEMG,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,57.95,57.86,-1.0,0.0,no_slot,3,375.165,8.145,57.95,0.09
IWD_MeanReversion_D1_2,IWD,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,188.78,188.63,2.0,0.0,no_slot,3,375.165,8.145,188.78,0.15
QQQ_MeanReversion_D1_2,QQQ,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,530.0,527.96,-1.0,0.0,no_slot,3,375.165,8.145,530.0,2.04
VTV_MeanReversion_D1_2,VTV,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,172.815,172.64,2.0,0.0,no_slot,3,375.165,8.145,172.815,0.175
XLI_MeanReversion_D1_2,XLI,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,142.605,142.36,-1.0,0.0,no_slot,3,375.165,8.145,142.605,0.245
XLV_MeanReversion_D1_2,XLV,MeanReversion_D1,2025-06-18 04:00:00+00:00,2025-06-18 04:00:00+00:00,133.43,133.32,-1.0,0.0,no_slot,3,375.165,8.145,133.43,0.11
XME_PrevDayBreakout_D1_2,XME,PrevDayBreakout_D1,2025-06-18 04:00:00+00:00,2025-06-20 04:00:00+00:00,66.66,66.1,-1.0,0.0,no_slot,3,375.165,8.145,66.66,0.56
XME_TwoDayBreakout_D1_2,XME,TwoDayBreakout_D1,2025-06-18 04:00:00+00:00,2025-06-25 04:00:00+00:00,66.66,64.28,-0.479,0.0,no_slot,3,375.165,8.145,66.66,2.38
XLI_MeanReversion_D1_3,XLI,MeanReversion_D1,2025-06-20 04:00:00+00:00,2025-06-20 04:00:00+00:00,143.08,142.12,-1.0,-1.0,no_slot,3,385.485,9.345,143.08,0.96
XLV_MeanReversion_D1_3,XLV,MeanReversion_D1,2025-06-20 04:00:00+00:00,2025-06-20 04:00:00+00:00,133.735,132.49,-1.0,-1.0,no_slot,3,385.485,9.345,133.735,1.245
KRE_PrevDayBreakout_D1_4,KRE,PrevDayBreakout_D1,2025-06-23 04:00:00+00:00,2025-06-24 04:00:00+00:00,56.395,55.585,2.0,0.0,no_slot,3,385.485,9.345,56.395,0.81
XAR_TwoDayBreakout_D1_4,XAR,TwoDayBreakout_D1,2025-06-23 04:00:00+00:00,2025-06-27 04:00:00+00:00,201.21,196.8,2.0,0.0,no_slot,3,385.485,9.345,201.21,4.41
QQQ_MeanReversion_D1_4,QQQ,MeanReversion_D1,2025-06-23 04:00:00+00:00,2025-06-23 04:00:00+00:00,526.635,524.95,-1.0,-1.0,no_slot,3,385.485,9.345,526.635,1.685
XAR_TwoDayBreakout_D1_5,XAR,TwoDayBreakout_D1,2025-06-24 04:00:00+00:00,2025-06-27 04:00:00+00:00,200.39,196.8,2.0,0.0,no_slot,3,328.64,7.91,200.39,3.59
XLI_TwoDayBreakout_D1_5,XLI,TwoDayBreakout_D1,2025-06-24 04:00:00+00:00,2025-06-30 04:00:00+00:00,144.605,141.9,1.0776,0.0,no_slot,3,328.64,7.91,144.605,2.705
XLP_TwoDayBreakout_D1_5,XLP,TwoDayBreakout_D1,2025-06-24 04:00:00+00:00,2025-06-25 04:00:00+00:00,81.37,80.385,-1.0,0.0,no_slot,3,328.64,7.91,81.37,0.985
XLV_MeanReversion_D1_5,XLV,MeanReversion_D1,2025-06-24 04:00:00+00:00,2025-06-30 04:00:00+00:00,132.53,130.99,1.4481,-1.0,no_slot,3,328.64,7.91,132.53,1.54
KRE_PrevDayBreakout_D1_6,KRE,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,58.32,56.19,1.4507,2.0,no_slot,3,328.64,7.91,58.32,2.13
SMH_PrevDayBreakout_D1_6,SMH,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,273.12,257.19,0.1664,1.6156,no_slot,3,328.64,7.91,273.12,15.93
EEM_PrevDayBreakout_D1_6,EEM,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,47.9,46.16,0.2586,0.0,no_slot,3,328.64,7.91,47.9,1.74
EEM_TwoDayBreakout_D1_6,EEM,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,47.9,46.16,0.2586,0.0,no_slot,3,328.64,7.91,47.9,1.74
IEMG_PrevDayBreakout_D1_6,IEMG,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,59.515,57.39,0.2729,0.0,no_slot,3,328.64,7.91,59.515,2.125
IEMG_TwoDayBreakout_D1_6,IEMG,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,59.515,57.39,0.2729,0.0,no_slot,3,328.64,7.91,59.515,2.125
IWM_PrevDayBreakout_D1_6,IWM,PrevDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,214.71,206.83,0.4201,0.0,no_slot,3,328.64,7.91,214.71,7.88
SMH_TwoDayBreakout_D1_6,SMH,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,273.12,257.19,0.1664,0.0,no_slot,3,328.64,7.91,273.12,15.93
XBI_TwoDayBreakout_D1_6,XBI,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,83.76,80.93,-0.2403,0.0,no_slot,3,328.64,7.91,83.76,2.83
XLI_TwoDayBreakout_D1_6,XLI,TwoDayBreakout_D1,2025-06-25 04:00:00+00:00,2025-07-01 04:00:00+00:00,145.21,141.28,0.715,0.0,no_slot,3,328.64,7.91,145.21,3.93
