signal_id,symbol,setup_name,entry_ts,exit_ts,entry_price,stop_price,r_multiple,rank_score,skip_reason,open_slots,open_exposure_usd,open_risk_usd,entry_notional_usd,risk_to_stop_usd
TSLA_TwoDayBreakout_D1_62,TSLA,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,354.935,328.52,1.5546,-0.092943,no_slot,3,272.1,19.32,354.935,26.415
TQQQ_TwoDayBreakout_D1_62,TQQQ,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,92.91,87.6,0.7345,-0.15329,no_slot,3,272.1,19.32,92.91,5.31
TQQQ_PrevDayBreakout_D1_62,TQQQ,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,92.91,88.685,0.9231,-0.2418,no_slot,3,272.1,19.32,92.91,4.225
SOXL_PrevDayBreakout_D1_62,SOXL,PrevDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,26.97,23.99,0.7685,-0.24236,no_slot,3,272.1,19.32,26.97,2.98
SOXL_TwoDayBreakout_D1_62,SOXL,TwoDayBreakout_D1,2025-09-08 04:00:00+00:00,2025-09-12 04:00:00+00:00,26.97,23.99,0.7685,-0.343046,no_slot,3,272.1,19.32,26.97,2.98
SOXL_TwoDayBreakout_D1_63,SOXL,TwoDayBreakout_D1,2025-09-09 04:00:00+00:00,2025-09-15 04:00:00+00:00,27.165,23.99,0.9024,-0.343046,no_slot,3,210.53,16.41,27.165,3.175
TSLA_PrevDayBreakout_D1_66,TSLA,PrevDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-15 04:00:00+00:00,370.93,346.24,2.0,0.131675,no_slot,3,85.275,6.515,370.93,24.69
TSLA_TwoDayBreakout_D1_66,TSLA,TwoDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-15 04:00:00+00:00,370.93,343.86,2.0,-0.092943,no_slot,3,85.275,6.515,370.93,27.07
TQQQ_TwoDayBreakout_D1_66,TQQQ,TwoDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,95.95,92.26,1.3875,-0.095115,no_slot,3,85.275,6.515,95.95,3.69
SOXL_PrevDayBreakout_D1_66,SOXL,PrevDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,29.38,28.07,2.0,-0.182835,no_slot,3,85.275,6.515,29.38,1.31
TQQQ_PrevDayBreakout_D1_66,TQQQ,PrevDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,95.95,92.95,2.0,-0.24857,no_slot,3,85.275,6.515,95.95,3.0
SOXL_TwoDayBreakout_D1_66,SOXL,TwoDayBreakout_D1,2025-09-12 04:00:00+00:00,2025-09-18 04:00:00+00:00,29.38,26.58,1.5179,-0.263407,no_slot,3,85.275,6.515,29.38,2.8
UVXY_MeanReversion_D1_66,UVXY,MeanReversion_D1,2025-09-12 04:00:00+00:00,2025-09-12 04:00:00+00:00,10.745,10.73,-1.0,-0.666667,no_slot,3,85.275,6.515,10.745,0.015
TSLA_PrevDayBreakout_D1_67,TSLA,PrevDayBreakout_D1,2025-09-15 04:00:00+00:00,2025-09-19 04:00:00+00:00,423.59,347.825,0.0317,0.189925,risk_cap,2,58.11,4.95,423.59,75.765
TSLA_TwoDayBreakout_D1_67,TSLA,TwoDayBreakout_D1,2025-09-15 04:00:00+00:00,2025-09-19 04:00:00+00:00,423.59,346.24,0.0311,0.016893,risk_cap,2,58.11,4.95,423.59,77.35
TQQQ_PrevDayBreakout_D1_67,TQQQ,PrevDayBreakout_D1,2025-09-15 04:00:00+00:00,2025-09-19 04:00:00+00:00,97.585,94.42,1.7062,-0.21403,no_slot,3,155.695,9.585,97.585,3.165
TSLA_PrevDayBreakout_D1_68,TSLA,PrevDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-22 04:00:00+00:00,414.27,370.39,0.4526,0.306315,no_slot,3,155.695,9.585,414.27,43.88
TSLA_TwoDayBreakout_D1_68,TSLA,TwoDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-22 04:00:00+00:00,414.27,347.825,0.2989,0.140837,no_slot,3,155.695,9.585,414.27,66.445
TQQQ_TwoDayBreakout_D1_68,TQQQ,TwoDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-22 04:00:00+00:00,99.685,94.42,0.9639,-0.07114,no_slot,3,155.695,9.585,99.685,5.265
SOXL_PrevDayBreakout_D1_68,SOXL,PrevDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-18 04:00:00+00:00,30.33,28.79,2.0,-0.122235,no_slot,3,155.695,9.585,30.33,1.54
SOXL_TwoDayBreakout_D1_68,SOXL,TwoDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-18 04:00:00+00:00,30.33,28.79,2.0,-0.12605,no_slot,3,155.695,9.585,30.33,1.54
TQQQ_PrevDayBreakout_D1_68,TQQQ,PrevDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-22 04:00:00+00:00,99.685,95.535,1.2229,-0.21403,no_slot,3,155.695,9.585,99.685,4.15
UVXY_PrevDayBreakout_D1_68,UVXY,PrevDayBreakout_D1,2025-09-16 04:00:00+00:00,2025-09-17 04:00:00+00:00,10.905,10.55,-1.0,-0.893088,no_slot,3,155.695,9.585,10.905,0.355
