signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
UVXY_TwoDayBreakout_D1_38,UVXY,TwoDayBreakout_D1,2025-08-01T00:00:00-04:00,2025-08-04 04:00:00+00:00,16.65,14.76,20.43,2025-08-07 04:00:00+00:00,14.76,SL hit,loss,-1.0,1.0,16.65,1.89,-0.0884
TQQQ_TwoDayBreakout_D1_41,TQQQ,TwoDayBreakout_D1,2025-08-06T00:00:00-04:00,2025-08-07 04:00:00+00:00,90.875,85.16,102.305,2025-08-13 04:00:00+00:00,94.89,time stop win,win,0.7025,1.0,90.875,5.715,-0.064
TQQQ_TwoDayBreakout_D1_42,TQQQ,TwoDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,90.28,85.46,99.92,2025-08-14 04:00:00+00:00,94.72,time stop win,win,0.9212,1.0,90.28,4.82,-0.064
SOXL_PrevDayBreakout_D1_42,SOXL,PrevDayBreakout_D1,2025-08-07T00:00:00-04:00,2025-08-08 04:00:00+00:00,25.17,22.95,29.61,2025-08-14 04:00:00+00:00,29.61,TP hit,win,2.0,1.0,25.17,2.22,-0.140364
TQQQ_TwoDayBreakout_D1_45,TQQQ,TwoDayBreakout_D1,2025-08-12T00:00:00-04:00,2025-08-13 04:00:00+00:00,96.065,90.14,107.915,2025-08-19 04:00:00+00:00,90.14,SL hit,loss,-1.0,1.0,96.065,5.925,-0.064
TQQQ_TwoDayBreakout_D1_46,TQQQ,TwoDayBreakout_D1,2025-08-13T00:00:00-04:00,2025-08-14 04:00:00+00:00,93.86,90.73,100.12,2025-08-19 04:00:00+00:00,90.73,SL hit,loss,-1.0,1.0,93.86,3.13,-0.005038
SOXL_PrevDayBreakout_D1_46,SOXL,PrevDayBreakout_D1,2025-08-13T00:00:00-04:00,2025-08-14 04:00:00+00:00,28.12,25.7,32.96,2025-08-20 04:00:00+00:00,25.7,SL hit,loss,-1.0,1.0,28.12,2.42,-0.126813
TSLA_MeanReversion_D1_50,TSLA,MeanReversion_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,329.58,327.93,332.88,2025-08-20 04:00:00+00:00,327.93,SL hit,loss,-1.0,1.0,329.58,1.65,0.666667
SOXL_MeanReversion_D1_50,SOXL,MeanReversion_D1,2025-08-19T00:00:00-04:00,2025-08-20 04:00:00+00:00,26.105,26.1,26.115,2025-08-20 04:00:00+00:00,26.1,SL hit,loss,-1.0,1.0,26.105,0.005,-0.099586
TSLA_MeanReversion_D1_51,TSLA,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,322.125,314.61,337.155,2025-08-22 04:00:00+00:00,337.155,TP hit,win,2.0,1.0,322.125,7.515,0.5
TQQQ_MeanReversion_D1_51,TQQQ,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,86.94,84.4,92.02,2025-08-27 04:00:00+00:00,91.08,time stop win,win,1.6299,1.0,86.94,2.54,0.332962
SOXL_MeanReversion_D1_51,SOXL,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,25.37,23.66,28.79,2025-08-27 04:00:00+00:00,28.13,time stop win,win,1.614,1.0,25.37,1.71,-0.212138
TQQQ_TwoDayBreakout_D1_53,TQQQ,TwoDayBreakout_D1,2025-08-22T00:00:00-04:00,2025-08-25 04:00:00+00:00,89.65,84.4,100.15,2025-08-29 04:00:00+00:00,89.285,time stop loss,loss,-0.0695,1.0,89.65,5.25,-0.058606
SOXL_PrevDayBreakout_D1_55,SOXL,PrevDayBreakout_D1,2025-08-26T00:00:00-04:00,2025-08-27 04:00:00+00:00,27.595,26.82,29.145,2025-08-29 04:00:00+00:00,26.82,SL hit,loss,-1.0,1.0,27.595,0.775,-0.139711
UVXY_MeanReversion_D1_55,UVXY,MeanReversion_D1,2025-08-26T00:00:00-04:00,2025-08-27 04:00:00+00:00,11.91,11.84,12.05,2025-08-27 04:00:00+00:00,11.84,SL hit,loss,-1.0,1.0,11.91,0.07,-0.571429
TQQQ_TwoDayBreakout_D1_56,TQQQ,TwoDayBreakout_D1,2025-08-27T00:00:00-04:00,2025-08-28 04:00:00+00:00,91.28,88.86,96.12,2025-08-29 04:00:00+00:00,88.86,SL hit,loss,-1.0,1.0,91.28,2.42,-0.058606
